file_path,label
processed_data\other\3268.jpg,2
processed_data\other\4894.jpg,2
processed_data\dogs\3756.jpg,1
processed_data\dogs\4449.jpg,1
processed_data\dogs\169.jpg,1
processed_data\dogs\1996.jpg,1
processed_data\dogs\822.jpg,1
processed_data\cats\3816.jpg,0
processed_data\cats\3084.jpg,0
processed_data\cats\2731.jpg,0
processed_data\other\1755.jpg,2
processed_data\dogs\85.jpg,1
processed_data\cats\3731.jpg,0
processed_data\dogs\4101.jpg,1
processed_data\dogs\2145.jpg,1
processed_data\dogs\4497.jpg,1
processed_data\dogs\4305.jpg,1
processed_data\other\2378.jpg,2
processed_data\other\2411.jpg,2
processed_data\dogs\79.jpg,1
processed_data\other\2772.jpg,2
processed_data\cats\4322.jpg,0
processed_data\dogs\4170.jpg,1
processed_data\cats\554.jpg,0
processed_data\cats\437.jpg,0
processed_data\dogs\3626.jpg,1
processed_data\other\730.jpg,2
processed_data\other\2961.jpg,2
processed_data\dogs\4182.jpg,1
processed_data\cats\866.jpg,0
processed_data\dogs\4926.jpg,1
processed_data\cats\1340.jpg,0
processed_data\other\2256.jpg,2
processed_data\cats\482.jpg,0
processed_data\dogs\3224.jpg,1
processed_data\cats\4665.jpg,0
processed_data\cats\3507.jpg,0
processed_data\dogs\2462.jpg,1
processed_data\cats\0.jpg,0
processed_data\other\896.jpg,2
processed_data\dogs\3146.jpg,1
processed_data\cats\3752.jpg,0
processed_data\other\3396.jpg,2
processed_data\cats\3292.jpg,0
processed_data\other\3455.jpg,2
processed_data\dogs\1832.jpg,1
processed_data\other\1884.jpg,2
processed_data\other\2513.jpg,2
processed_data\other\179.jpg,2
processed_data\cats\4150.jpg,0
processed_data\dogs\3571.jpg,1
processed_data\cats\4664.jpg,0
processed_data\dogs\3387.jpg,1
processed_data\dogs\1599.jpg,1
processed_data\cats\1282.jpg,0
processed_data\cats\3080.jpg,0
processed_data\dogs\256.jpg,1
processed_data\dogs\4939.jpg,1
processed_data\dogs\3211.jpg,1
processed_data\cats\2814.jpg,0
processed_data\cats\3983.jpg,0
processed_data\cats\4997.jpg,0
processed_data\dogs\1218.jpg,1
processed_data\dogs\733.jpg,1
processed_data\dogs\712.jpg,1
processed_data\dogs\3573.jpg,1
processed_data\dogs\1105.jpg,1
processed_data\dogs\1997.jpg,1
processed_data\dogs\293.jpg,1
processed_data\dogs\1804.jpg,1
processed_data\other\3987.jpg,2
processed_data\dogs\877.jpg,1
processed_data\dogs\2058.jpg,1
processed_data\other\1026.jpg,2
processed_data\dogs\12.jpg,1
processed_data\cats\651.jpg,0
processed_data\dogs\3881.jpg,1
processed_data\cats\475.jpg,0
processed_data\other\1499.jpg,2
processed_data\dogs\217.jpg,1
processed_data\other\1889.jpg,2
processed_data\cats\1192.jpg,0
processed_data\dogs\4492.jpg,1
processed_data\dogs\1680.jpg,1
processed_data\cats\2664.jpg,0
processed_data\dogs\1385.jpg,1
processed_data\cats\4100.jpg,0
processed_data\other\671.jpg,2
processed_data\cats\1778.jpg,0
processed_data\dogs\4135.jpg,1
processed_data\cats\1036.jpg,0
processed_data\cats\1012.jpg,0
processed_data\other\2446.jpg,2
processed_data\other\3109.jpg,2
processed_data\cats\2693.jpg,0
processed_data\cats\2522.jpg,0
processed_data\dogs\980.jpg,1
processed_data\cats\3132.jpg,0
processed_data\dogs\703.jpg,1
processed_data\other\3263.jpg,2
processed_data\dogs\1692.jpg,1
processed_data\dogs\872.jpg,1
processed_data\cats\744.jpg,0
processed_data\dogs\936.jpg,1
processed_data\other\341.jpg,2
processed_data\dogs\417.jpg,1
processed_data\dogs\1411.jpg,1
processed_data\cats\4451.jpg,0
processed_data\other\4182.jpg,2
processed_data\dogs\1973.jpg,1
processed_data\other\170.jpg,2
processed_data\dogs\4153.jpg,1
processed_data\dogs\47.jpg,1
processed_data\dogs\3594.jpg,1
processed_data\other\3169.jpg,2
processed_data\other\3108.jpg,2
processed_data\other\4561.jpg,2
processed_data\other\3930.jpg,2
processed_data\other\2997.jpg,2
processed_data\cats\3973.jpg,0
processed_data\cats\1230.jpg,0
processed_data\other\3381.jpg,2
processed_data\cats\1397.jpg,0
processed_data\dogs\4776.jpg,1
processed_data\other\4859.jpg,2
processed_data\dogs\2618.jpg,1
processed_data\cats\1477.jpg,0
processed_data\other\1098.jpg,2
processed_data\dogs\3471.jpg,1
processed_data\other\1577.jpg,2
processed_data\dogs\416.jpg,1
processed_data\other\933.jpg,2
processed_data\other\563.jpg,2
processed_data\other\4470.jpg,2
processed_data\dogs\45.jpg,1
processed_data\other\4391.jpg,2
processed_data\cats\1385.jpg,0
processed_data\dogs\2232.jpg,1
processed_data\cats\993.jpg,0
processed_data\cats\3093.jpg,0
processed_data\other\2333.jpg,2
processed_data\other\1394.jpg,2
processed_data\dogs\30.jpg,1
processed_data\cats\1517.jpg,0
processed_data\other\4549.jpg,2
processed_data\dogs\2003.jpg,1
processed_data\cats\1613.jpg,0
processed_data\dogs\1745.jpg,1
processed_data\other\427.jpg,2
processed_data\dogs\3215.jpg,1
processed_data\other\4683.jpg,2
processed_data\cats\4404.jpg,0
processed_data\dogs\377.jpg,1
processed_data\cats\2526.jpg,0
processed_data\cats\1683.jpg,0
processed_data\dogs\3189.jpg,1
processed_data\dogs\2257.jpg,1
processed_data\cats\1714.jpg,0
processed_data\dogs\241.jpg,1
processed_data\cats\4679.jpg,0
processed_data\other\3607.jpg,2
processed_data\dogs\4743.jpg,1
processed_data\other\3195.jpg,2
processed_data\other\2935.jpg,2
processed_data\other\3254.jpg,2
processed_data\other\305.jpg,2
processed_data\other\4050.jpg,2
processed_data\cats\329.jpg,0
processed_data\other\980.jpg,2
processed_data\cats\2745.jpg,0
processed_data\dogs\4506.jpg,1
processed_data\dogs\1335.jpg,1
processed_data\other\552.jpg,2
processed_data\dogs\831.jpg,1
processed_data\cats\483.jpg,0
processed_data\cats\376.jpg,0
processed_data\other\1835.jpg,2
processed_data\other\4975.jpg,2
processed_data\cats\2487.jpg,0
processed_data\dogs\2979.jpg,1
processed_data\cats\4903.jpg,0
processed_data\dogs\907.jpg,1
processed_data\other\2200.jpg,2
processed_data\cats\153.jpg,0
processed_data\dogs\1129.jpg,1
processed_data\other\1190.jpg,2
processed_data\dogs\2869.jpg,1
processed_data\cats\1935.jpg,0
processed_data\dogs\1066.jpg,1
processed_data\cats\3150.jpg,0
processed_data\cats\3263.jpg,0
processed_data\cats\2998.jpg,0
processed_data\dogs\4109.jpg,1
processed_data\dogs\852.jpg,1
processed_data\cats\895.jpg,0
processed_data\cats\4488.jpg,0
processed_data\dogs\3197.jpg,1
processed_data\dogs\3052.jpg,1
processed_data\other\2753.jpg,2
processed_data\cats\4993.jpg,0
processed_data\dogs\613.jpg,1
processed_data\dogs\3496.jpg,1
processed_data\dogs\2673.jpg,1
processed_data\other\2884.jpg,2
processed_data\cats\1862.jpg,0
processed_data\cats\4860.jpg,0
processed_data\other\2439.jpg,2
processed_data\other\2127.jpg,2
processed_data\cats\4961.jpg,0
processed_data\cats\1793.jpg,0
processed_data\dogs\3512.jpg,1
processed_data\other\1747.jpg,2
processed_data\other\1928.jpg,2
processed_data\cats\3230.jpg,0
processed_data\dogs\1244.jpg,1
processed_data\dogs\3983.jpg,1
processed_data\cats\4330.jpg,0
processed_data\dogs\2079.jpg,1
processed_data\dogs\4932.jpg,1
processed_data\other\2894.jpg,2
processed_data\other\952.jpg,2
processed_data\cats\265.jpg,0
processed_data\cats\4744.jpg,0
processed_data\dogs\3464.jpg,1
processed_data\cats\2622.jpg,0
processed_data\cats\4861.jpg,0
processed_data\other\4769.jpg,2
processed_data\cats\3202.jpg,0
processed_data\cats\2432.jpg,0
processed_data\other\3603.jpg,2
processed_data\cats\4184.jpg,0
processed_data\dogs\3685.jpg,1
processed_data\other\1573.jpg,2
processed_data\other\152.jpg,2
processed_data\other\381.jpg,2
processed_data\dogs\4603.jpg,1
processed_data\cats\4956.jpg,0
processed_data\cats\2041.jpg,0
processed_data\cats\4172.jpg,0
processed_data\dogs\4097.jpg,1
processed_data\other\2760.jpg,2
processed_data\other\3870.jpg,2
processed_data\other\281.jpg,2
processed_data\dogs\2759.jpg,1
processed_data\cats\2937.jpg,0
processed_data\cats\231.jpg,0
processed_data\cats\2083.jpg,0
processed_data\dogs\1292.jpg,1
processed_data\other\2645.jpg,2
processed_data\cats\3466.jpg,0
processed_data\cats\1962.jpg,0
processed_data\dogs\4671.jpg,1
processed_data\other\401.jpg,2
processed_data\other\2096.jpg,2
processed_data\cats\4957.jpg,0
processed_data\dogs\1645.jpg,1
processed_data\dogs\4080.jpg,1
processed_data\other\2464.jpg,2
processed_data\other\4948.jpg,2
processed_data\dogs\3524.jpg,1
processed_data\dogs\3193.jpg,1
processed_data\cats\203.jpg,0
processed_data\other\899.jpg,2
processed_data\dogs\4600.jpg,1
processed_data\other\1267.jpg,2
processed_data\cats\4393.jpg,0
processed_data\other\3550.jpg,2
processed_data\dogs\3950.jpg,1
processed_data\cats\2696.jpg,0
processed_data\cats\1559.jpg,0
processed_data\dogs\3225.jpg,1
processed_data\cats\2202.jpg,0
processed_data\other\844.jpg,2
processed_data\dogs\3190.jpg,1
processed_data\cats\794.jpg,0
processed_data\cats\3770.jpg,0
processed_data\cats\4412.jpg,0
processed_data\cats\2349.jpg,0
processed_data\other\853.jpg,2
processed_data\dogs\2737.jpg,1
processed_data\other\4369.jpg,2
processed_data\other\2190.jpg,2
processed_data\other\2441.jpg,2
processed_data\dogs\2754.jpg,1
processed_data\cats\3277.jpg,0
processed_data\other\4637.jpg,2
processed_data\dogs\2173.jpg,1
processed_data\other\3918.jpg,2
processed_data\dogs\992.jpg,1
processed_data\dogs\3532.jpg,1
processed_data\dogs\2465.jpg,1
processed_data\other\2842.jpg,2
processed_data\other\1023.jpg,2
processed_data\other\2621.jpg,2
processed_data\dogs\2879.jpg,1
processed_data\cats\2322.jpg,0
processed_data\dogs\1737.jpg,1
processed_data\other\2896.jpg,2
processed_data\cats\1762.jpg,0
processed_data\other\1042.jpg,2
processed_data\dogs\2364.jpg,1
processed_data\dogs\3053.jpg,1
processed_data\cats\803.jpg,0
processed_data\cats\2988.jpg,0
processed_data\other\1515.jpg,2
processed_data\cats\4171.jpg,0
processed_data\dogs\3845.jpg,1
processed_data\dogs\3195.jpg,1
processed_data\other\4103.jpg,2
processed_data\other\2324.jpg,2
processed_data\dogs\3032.jpg,1
processed_data\cats\408.jpg,0
processed_data\cats\1370.jpg,0
processed_data\other\2484.jpg,2
processed_data\dogs\3851.jpg,1
processed_data\dogs\2726.jpg,1
processed_data\dogs\2248.jpg,1
processed_data\other\2797.jpg,2
processed_data\cats\2883.jpg,0
processed_data\other\4265.jpg,2
processed_data\dogs\569.jpg,1
processed_data\dogs\1833.jpg,1
processed_data\cats\3103.jpg,0
processed_data\cats\1236.jpg,0
processed_data\dogs\2653.jpg,1
processed_data\dogs\984.jpg,1
processed_data\dogs\1891.jpg,1
processed_data\dogs\4768.jpg,1
processed_data\cats\4186.jpg,0
processed_data\cats\520.jpg,0
processed_data\dogs\3780.jpg,1
processed_data\other\517.jpg,2
processed_data\cats\2926.jpg,0
processed_data\cats\4464.jpg,0
processed_data\dogs\1031.jpg,1
processed_data\cats\1972.jpg,0
processed_data\cats\2501.jpg,0
processed_data\dogs\4206.jpg,1
processed_data\other\463.jpg,2
processed_data\other\3283.jpg,2
processed_data\cats\2350.jpg,0
processed_data\cats\2772.jpg,0
processed_data\other\4910.jpg,2
processed_data\cats\4416.jpg,0
processed_data\cats\1622.jpg,0
processed_data\cats\4468.jpg,0
processed_data\other\2664.jpg,2
processed_data\dogs\1248.jpg,1
processed_data\other\848.jpg,2
processed_data\dogs\4902.jpg,1
processed_data\other\4328.jpg,2
processed_data\cats\3783.jpg,0
processed_data\other\1065.jpg,2
processed_data\dogs\191.jpg,1
processed_data\other\4809.jpg,2
processed_data\other\4608.jpg,2
processed_data\cats\778.jpg,0
processed_data\dogs\2198.jpg,1
processed_data\cats\3918.jpg,0
processed_data\cats\3789.jpg,0
processed_data\dogs\118.jpg,1
processed_data\cats\4204.jpg,0
processed_data\dogs\3107.jpg,1
processed_data\dogs\4422.jpg,1
processed_data\other\262.jpg,2
processed_data\other\3753.jpg,2
processed_data\other\4939.jpg,2
processed_data\dogs\4356.jpg,1
processed_data\other\441.jpg,2
processed_data\dogs\983.jpg,1
processed_data\other\4320.jpg,2
processed_data\other\850.jpg,2
processed_data\other\47.jpg,2
processed_data\dogs\678.jpg,1
processed_data\cats\3906.jpg,0
processed_data\dogs\98.jpg,1
processed_data\other\2452.jpg,2
processed_data\cats\3233.jpg,0
processed_data\other\1372.jpg,2
processed_data\other\1294.jpg,2
processed_data\cats\1855.jpg,0
processed_data\other\2591.jpg,2
processed_data\dogs\908.jpg,1
processed_data\cats\4066.jpg,0
processed_data\dogs\1432.jpg,1
processed_data\cats\2544.jpg,0
processed_data\dogs\2194.jpg,1
processed_data\other\2945.jpg,2
processed_data\dogs\4555.jpg,1
processed_data\other\3086.jpg,2
processed_data\dogs\3221.jpg,1
processed_data\other\2701.jpg,2
processed_data\dogs\3665.jpg,1
processed_data\dogs\3715.jpg,1
processed_data\cats\3305.jpg,0
processed_data\cats\2029.jpg,0
processed_data\cats\2741.jpg,0
processed_data\other\1635.jpg,2
processed_data\cats\1926.jpg,0
processed_data\cats\4494.jpg,0
processed_data\other\12.jpg,2
processed_data\dogs\1573.jpg,1
processed_data\other\3350.jpg,2
processed_data\dogs\3097.jpg,1
processed_data\dogs\3884.jpg,1
processed_data\cats\4470.jpg,0
processed_data\cats\1084.jpg,0
processed_data\other\4170.jpg,2
processed_data\cats\3815.jpg,0
processed_data\cats\3224.jpg,0
processed_data\cats\4536.jpg,0
processed_data\cats\3362.jpg,0
processed_data\cats\4394.jpg,0
processed_data\dogs\1174.jpg,1
processed_data\cats\3012.jpg,0
processed_data\other\1333.jpg,2
processed_data\other\23.jpg,2
processed_data\dogs\1130.jpg,1
processed_data\other\3039.jpg,2
processed_data\other\1929.jpg,2
processed_data\cats\3722.jpg,0
processed_data\dogs\426.jpg,1
processed_data\cats\3148.jpg,0
processed_data\dogs\1160.jpg,1
processed_data\cats\2430.jpg,0
processed_data\cats\315.jpg,0
processed_data\cats\3772.jpg,0
processed_data\dogs\1200.jpg,1
processed_data\other\4658.jpg,2
processed_data\cats\514.jpg,0
processed_data\dogs\3926.jpg,1
processed_data\other\1652.jpg,2
processed_data\other\1346.jpg,2
processed_data\dogs\933.jpg,1
processed_data\other\802.jpg,2
processed_data\cats\3609.jpg,0
processed_data\cats\4688.jpg,0
processed_data\other\3289.jpg,2
processed_data\other\3257.jpg,2
processed_data\cats\3284.jpg,0
processed_data\other\1458.jpg,2
processed_data\other\198.jpg,2
processed_data\other\1308.jpg,2
processed_data\dogs\3651.jpg,1
processed_data\dogs\1761.jpg,1
processed_data\dogs\2832.jpg,1
processed_data\other\3719.jpg,2
processed_data\cats\4764.jpg,0
processed_data\other\3275.jpg,2
processed_data\cats\3316.jpg,0
processed_data\dogs\347.jpg,1
processed_data\dogs\625.jpg,1
processed_data\other\1028.jpg,2
processed_data\other\1975.jpg,2
processed_data\other\2009.jpg,2
processed_data\cats\2150.jpg,0
processed_data\dogs\1858.jpg,1
processed_data\dogs\3472.jpg,1
processed_data\dogs\1618.jpg,1
processed_data\dogs\4489.jpg,1
processed_data\other\4902.jpg,2
processed_data\other\3618.jpg,2
processed_data\dogs\2347.jpg,1
processed_data\dogs\4315.jpg,1
processed_data\other\3150.jpg,2
processed_data\cats\1371.jpg,0
processed_data\dogs\1481.jpg,1
processed_data\other\4047.jpg,2
processed_data\cats\1637.jpg,0
processed_data\dogs\78.jpg,1
processed_data\cats\4173.jpg,0
processed_data\cats\3273.jpg,0
processed_data\other\3090.jpg,2
processed_data\dogs\1249.jpg,1
processed_data\dogs\4031.jpg,1
processed_data\cats\3601.jpg,0
processed_data\other\1910.jpg,2
processed_data\other\775.jpg,2
processed_data\dogs\4167.jpg,1
processed_data\other\1176.jpg,2
processed_data\dogs\4808.jpg,1
processed_data\cats\4680.jpg,0
processed_data\dogs\819.jpg,1
processed_data\cats\3598.jpg,0
processed_data\other\2966.jpg,2
processed_data\cats\2369.jpg,0
processed_data\dogs\4104.jpg,1
processed_data\other\1969.jpg,2
processed_data\other\3062.jpg,2
processed_data\cats\2263.jpg,0
processed_data\dogs\4142.jpg,1
processed_data\cats\765.jpg,0
processed_data\other\1937.jpg,2
processed_data\dogs\1108.jpg,1
processed_data\other\2551.jpg,2
processed_data\cats\2628.jpg,0
processed_data\dogs\3699.jpg,1
processed_data\dogs\4440.jpg,1
processed_data\other\1903.jpg,2
processed_data\dogs\2774.jpg,1
processed_data\other\3059.jpg,2
processed_data\dogs\4290.jpg,1
processed_data\other\1548.jpg,2
processed_data\other\430.jpg,2
processed_data\dogs\2274.jpg,1
processed_data\cats\2335.jpg,0
processed_data\other\3320.jpg,2
processed_data\other\4933.jpg,2
processed_data\cats\1695.jpg,0
processed_data\cats\2466.jpg,0
processed_data\dogs\3349.jpg,1
processed_data\other\4839.jpg,2
processed_data\cats\142.jpg,0
processed_data\dogs\2770.jpg,1
processed_data\other\1082.jpg,2
processed_data\dogs\2644.jpg,1
processed_data\other\3480.jpg,2
processed_data\dogs\1790.jpg,1
processed_data\other\2652.jpg,2
processed_data\dogs\898.jpg,1
processed_data\cats\1536.jpg,0
processed_data\dogs\3428.jpg,1
processed_data\other\3820.jpg,2
processed_data\dogs\4169.jpg,1
processed_data\cats\2712.jpg,0
processed_data\cats\725.jpg,0
processed_data\dogs\3351.jpg,1
processed_data\dogs\2952.jpg,1
processed_data\other\779.jpg,2
processed_data\dogs\375.jpg,1
processed_data\dogs\3198.jpg,1
processed_data\other\3592.jpg,2
processed_data\dogs\4581.jpg,1
processed_data\cats\511.jpg,0
processed_data\dogs\1444.jpg,1
processed_data\dogs\2697.jpg,1
processed_data\other\2798.jpg,2
processed_data\dogs\325.jpg,1
processed_data\dogs\1460.jpg,1
processed_data\other\4056.jpg,2
processed_data\dogs\4181.jpg,1
processed_data\other\3499.jpg,2
processed_data\cats\3551.jpg,0
processed_data\dogs\2227.jpg,1
processed_data\dogs\3336.jpg,1
processed_data\cats\3895.jpg,0
processed_data\cats\4213.jpg,0
processed_data\cats\3817.jpg,0
processed_data\other\141.jpg,2
processed_data\cats\4166.jpg,0
processed_data\dogs\3389.jpg,1
processed_data\cats\3327.jpg,0
processed_data\dogs\3650.jpg,1
processed_data\dogs\4552.jpg,1
processed_data\cats\4015.jpg,0
processed_data\cats\4876.jpg,0
processed_data\cats\2580.jpg,0
processed_data\other\2449.jpg,2
processed_data\other\3994.jpg,2
processed_data\cats\1765.jpg,0
processed_data\cats\2342.jpg,0
processed_data\other\313.jpg,2
processed_data\cats\3215.jpg,0
processed_data\dogs\1123.jpg,1
processed_data\dogs\4666.jpg,1
processed_data\dogs\3068.jpg,1
processed_data\dogs\653.jpg,1
processed_data\dogs\3934.jpg,1
processed_data\dogs\3118.jpg,1
processed_data\dogs\1908.jpg,1
processed_data\other\25.jpg,2
processed_data\dogs\2083.jpg,1
processed_data\cats\1448.jpg,0
processed_data\other\1337.jpg,2
processed_data\dogs\1222.jpg,1
processed_data\dogs\4714.jpg,1
processed_data\cats\194.jpg,0
processed_data\other\3451.jpg,2
processed_data\cats\3368.jpg,0
processed_data\other\4635.jpg,2
processed_data\dogs\3804.jpg,1
processed_data\other\4794.jpg,2
processed_data\dogs\2059.jpg,1
processed_data\dogs\549.jpg,1
processed_data\other\697.jpg,2
processed_data\dogs\3848.jpg,1
processed_data\dogs\167.jpg,1
processed_data\cats\1698.jpg,0
processed_data\other\4199.jpg,2
processed_data\cats\550.jpg,0
processed_data\dogs\3435.jpg,1
processed_data\cats\4615.jpg,0
processed_data\cats\2072.jpg,0
processed_data\other\1185.jpg,2
processed_data\cats\1043.jpg,0
processed_data\cats\640.jpg,0
processed_data\cats\3071.jpg,0
processed_data\dogs\3369.jpg,1
processed_data\other\2635.jpg,2
processed_data\other\678.jpg,2
processed_data\cats\20.jpg,0
processed_data\cats\3682.jpg,0
processed_data\cats\1589.jpg,0
processed_data\cats\3927.jpg,0
processed_data\other\3883.jpg,2
processed_data\cats\2066.jpg,0
processed_data\other\91.jpg,2
processed_data\other\2079.jpg,2
processed_data\other\3282.jpg,2
processed_data\cats\1506.jpg,0
processed_data\cats\4704.jpg,0
processed_data\other\4012.jpg,2
processed_data\cats\1754.jpg,0
processed_data\cats\4498.jpg,0
